Date,Quantity,UnitPrice,ItemsInCart,ReferralSource,TotalPrice,CouponUsed,PricePerItem,OrderMonth,OrderYear,AverageCartValue,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_SAVE10,CouponCode_WINTER15
2025-03-28,1,68.39,3,1,68.39,1,68.39,3,2025,22.8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2023-05-03,4,595.62,8,1,2382.48,1,595.62,5,2023,297.81,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2024-02-17,5,644.64,6,0,3223.2,1,644.64,2,2024,537.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-08-20,5,397.81,5,4,1989.05,1,397.81,8,2023,397.81,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2024-01-01,3,236.5,8,0,709.5,1,236.5,1,2024,88.69,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024-10-15,5,472.01,10,0,2360.05,1,472.01,10,2024,236.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2023-09-01,5,253.75,9,3,1268.75,1,253.75,9,2023,140.97,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2024-11-10,3,676.21,5,2,2028.63,1,676.21,11,2024,405.73,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2024-02-13,3,134.05,3,2,402.15,1,134.05,2,2024,134.05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-04-09,5,217.43,10,3,1087.15,1,217.43,4,2024,108.72,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2023-05-31,1,553.56,5,4,553.56,1,553.56,5,2023,110.71,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2023-11-05,2,28.55,7,0,57.1,1,28.55,11,2023,8.16,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2024-01-26,2,255.26,6,2,510.52,1,255.26,1,2024,85.09,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-03-15,5,292.54,8,0,1462.7,1,292.54,3,2025,182.84,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-11,4,147.51,4,3,590.04,1,147.51,12,2024,147.51,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2024-08-04,3,569.84,8,3,1709.52,1,569.84,8,2024,213.69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2024-02-21,5,574.79,8,4,2873.95,1,574.79,2,2024,359.24,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2023-10-05,4,598.19,7,0,2392.76,1,598.19,10,2023,341.82,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2023-03-02,4,390.84,9,4,1563.36,1,390.84,3,2023,173.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2024-09-28,2,398.45,7,2,796.9,1,398.45,9,2024,113.84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-05-27,5,623.81,6,0,3119.05,1,623.81,5,2023,519.84,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-14,4,174.49,5,1,697.96,1,174.49,12,2024,139.59,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2025-03-15,1,479.56,1,2,479.56,1,479.56,3,2025,479.56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2024-10-07,4,653.13,8,3,2612.52,1,653.13,10,2024,326.56,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2023-08-29,3,481.1,3,1,1443.3,1,481.1,8,2023,481.1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-03-26,5,271.69,7,3,1358.45,1,271.69,3,2025,194.06,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2025-03-08,3,463.81,8,0,1391.43,1,463.81,3,2025,173.93,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2023-05-25,2,639.88,5,3,1279.76,1,639.88,5,2023,255.95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2024-07-24,4,404.58,5,3,1618.32,1,404.58,7,2024,323.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-02-05,1,76.93,6,3,76.93,1,76.93,2,2023,12.82,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2024-12-11,4,190.64,5,0,762.56,1,190.64,12,2024,152.51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2023-12-18,2,88.73,5,2,177.46,1,88.73,12,2023,35.49,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
2024-03-12,5,485.71,10,4,2428.55,1,485.71,3,2024,242.86,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2025-03-14,5,78.29,5,4,391.45,1,78.29,3,2025,78.29,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2024-04-11,5,22.14,10,3,110.7,1,22.14,4,2024,11.07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024-03-26,1,679.65,6,2,679.65,1,679.65,3,2024,113.28,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2023-02-02,1,178.44,2,2,178.44,1,178.44,2,2023,89.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2025-06-14,5,655.55,5,0,3277.75,1,655.55,6,2025,655.55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024-04-11,4,577.08,8,1,2308.32,1,577.08,4,2024,288.54,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-08-24,3,197.97,5,2,593.91,1,197.97,8,2023,118.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-01-14,3,411.95,7,4,1235.85,1,411.95,1,2024,176.55,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024-09-19,2,443.22,5,1,886.44,1,443.22,9,2024,177.29,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2025-05-07,3,364.14,7,4,1092.42,1,364.14,5,2025,156.06,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2025-05-13,3,430.06,8,3,1290.18,1,430.06,5,2025,161.27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-12-04,1,320.92,5,1,320.92,1,320.92,12,2024,64.18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-10-08,3,107.36,5,2,322.08,1,107.36,10,2023,64.42,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2024-07-04,2,359.86,4,4,719.72,1,359.86,7,2024,179.93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-11-18,4,434.23,8,0,1736.92,1,434.23,11,2024,217.12,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2023-01-01,2,645.85,5,4,1291.7,1,645.85,1,2023,258.34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-06-09,4,214.35,7,4,857.4,1,214.35,6,2025,122.49,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2025-04-27,3,638.5,4,3,1915.5,1,638.5,4,2025,478.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-12-12,1,365.57,5,0,365.57,1,365.57,12,2023,73.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2024-10-24,3,568.05,6,2,1704.15,1,568.05,10,2024,284.03,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2023-10-16,3,490.01,4,1,1470.03,1,490.01,10,2023,367.51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2025-06-13,3,372.6,7,4,1117.8,1,372.6,6,2025,159.69,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2023-05-25,5,240.61,10,0,1203.05,1,240.61,5,2023,120.3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-06-03,1,586.62,5,1,586.62,1,586.62,6,2024,117.32,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2024-03-10,3,257.84,4,3,773.52,1,257.84,3,2024,193.38,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
2023-08-20,5,435.66,9,1,2178.3,1,435.66,8,2023,242.03,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2024-08-28,5,261.33,5,4,1306.65,1,261.33,8,2024,261.33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2024-01-23,1,422.54,1,2,422.54,1,422.54,1,2024,422.54,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2023-03-19,5,330.45,10,2,1652.25,1,330.45,3,2023,165.22,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2023-12-02,3,120.82,5,4,362.46,1,120.82,12,2023,72.49,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2024-05-20,1,14.06,5,4,14.06,1,14.06,5,2024,2.81,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2023-05-03,1,491.11,4,1,491.11,1,491.11,5,2023,122.78,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2023-04-30,4,677.37,8,2,2709.48,1,677.37,4,2023,338.68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-07-26,5,189.25,10,0,946.25,1,189.25,7,2024,94.62,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-05-26,4,142.58,4,1,570.32,1,142.58,5,2024,142.58,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-29,4,316.32,7,1,1265.28,1,316.32,6,2024,180.75,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-03-17,2,533.95,5,2,1067.9,1,533.95,3,2024,213.58,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2025-06-01,4,470.09,4,2,1880.36,1,470.09,6,2025,470.09,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2024-05-16,3,324.3,8,0,972.9,1,324.3,5,2024,121.61,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2023-07-10,4,629.34,7,0,2517.36,1,629.34,7,2023,359.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-12,3,136.84,3,1,410.52,1,136.84,5,2024,136.84,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-10-31,2,488.9,7,1,977.8,1,488.9,10,2023,139.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-08-03,5,133.39,6,4,666.95,1,133.39,8,2023,111.16,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024-06-09,5,608.91,6,2,3044.55,1,608.91,6,2024,507.42,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2024-07-25,1,524.06,3,0,524.06,1,524.06,7,2024,174.69,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2023-06-01,2,330.69,5,2,661.38,1,330.69,6,2023,132.28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2025-04-08,2,547.67,3,3,1095.34,1,547.67,4,2025,365.11,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2025-03-12,4,233.7,8,1,934.8,1,233.7,3,2025,116.85,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2023-01-03,2,448.85,6,3,897.7,1,448.85,1,2023,149.62,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2025-06-28,2,274.12,6,4,548.24,1,274.12,6,2025,91.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2025-05-13,5,561.48,9,1,2807.4,1,561.48,5,2025,311.93,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2024-05-15,1,595.54,4,3,595.54,1,595.54,5,2024,148.88,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-04-07,4,515.59,7,2,2062.36,1,515.59,4,2024,294.62,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023-10-25,1,460.13,1,2,460.13,1,460.13,10,2023,460.13,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2024-12-19,3,171.66,7,2,514.98,1,171.66,12,2024,73.57,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-07-23,2,266.95,3,3,533.9,1,266.95,7,2024,177.97,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024-10-27,5,650.72,8,0,3253.6,1,650.72,10,2024,406.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2023-08-11,3,439.53,5,2,1318.59,1,439.53,8,2023,263.72,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2023-11-11,3,654.54,7,4,1963.62,1,654.54,11,2023,280.52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2024-06-04,1,394.53,2,4,394.53,1,394.53,6,2024,197.26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-03-21,1,678.01,4,4,678.01,1,678.01,3,2023,169.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-05-23,3,575.01,8,3,1725.03,1,575.01,5,2023,215.63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2023-11-09,3,154.64,6,1,463.92,1,154.64,11,2023,77.32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2024-10-18,3,147.29,3,2,441.87,1,147.29,10,2024,147.29,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2024-09-03,4,481.48,5,3,1925.92,1,481.48,9,2024,385.18,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2025-03-05,3,158.37,6,4,475.11,1,158.37,3,2025,79.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-04-23,2,323.37,3,3,646.74,1,323.37,4,2025,215.58,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
2025-02-07,5,73.83,9,3,369.15,1,73.83,2,2025,41.02,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024-04-28,1,458.63,4,4,458.63,1,458.63,4,2024,114.66,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2024-07-13,4,180.25,7,1,721.0,1,180.25,7,2024,103.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-05-17,3,473.49,7,0,1420.47,1,473.49,5,2023,202.92,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-02-05,4,237.43,8,4,949.72,1,237.43,2,2025,118.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-11-23,1,442.39,6,1,442.39,1,442.39,11,2023,73.73,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024-09-03,1,62.12,2,0,62.12,1,62.12,9,2024,31.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-08-04,5,298.39,7,4,1491.95,1,298.39,8,2024,213.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2025-05-06,2,697.93,2,2,1395.86,1,697.93,5,2025,697.93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024-05-27,2,291.85,5,3,583.7,1,291.85,5,2024,116.74,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-31,3,308.98,3,3,926.94,1,308.98,5,2024,308.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2024-08-13,5,396.86,9,3,1984.3,1,396.86,8,2024,220.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-01-22,2,139.69,7,0,279.38,1,139.69,1,2024,39.91,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2023-02-16,5,475.95,8,1,2379.75,1,475.95,2,2023,297.47,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2025-02-10,1,626.6,4,1,626.6,1,626.6,2,2025,156.65,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2024-02-16,4,502.99,4,4,2011.96,1,502.99,2,2024,502.99,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2024-06-21,5,578.83,6,4,2894.15,1,578.83,6,2024,482.36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2025-01-20,5,383.82,7,2,1919.1,1,383.82,1,2025,274.16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025-06-24,5,368.25,5,3,1841.25,1,368.25,6,2025,368.25,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2025-02-07,2,374.6,3,4,749.2,1,374.6,2,2025,249.73,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2025-03-12,2,428.09,6,3,856.18,1,428.09,3,2025,142.7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2023-07-24,1,438.93,3,4,438.93,1,438.93,7,2023,146.31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2024-06-17,2,563.82,3,3,1127.64,1,563.82,6,2024,375.88,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023-02-11,3,649.93,7,1,1949.79,1,649.93,2,2023,278.54,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2025-03-22,5,268.43,5,0,1342.15,1,268.43,3,2025,268.43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2024-12-20,5,502.47,10,0,2512.35,1,502.47,12,2024,251.24,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
2024-03-20,1,26.95,1,0,26.95,1,26.95,3,2024,26.95,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2023-02-14,4,64.69,7,2,258.76,1,64.69,2,2023,36.97,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2024-05-09,3,247.11,3,4,741.33,1,247.11,5,2024,247.11,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2024-10-16,2,536.25,3,0,1072.5,1,536.25,10,2024,357.5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2024-12-16,2,456.04,4,0,912.08,1,456.04,12,2024,228.02,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2024-01-01,2,40.23,4,2,80.46,1,40.23,1,2024,20.11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2023-03-26,2,72.39,7,3,144.78,1,72.39,3,2023,20.68,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2023-01-26,2,394.16,2,4,788.32,1,394.16,1,2023,394.16,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2025-06-01,4,119.84,8,4,479.36,1,119.84,6,2025,59.92,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2023-11-24,3,692.71,3,3,2078.13,1,692.71,11,2023,692.71,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2024-01-12,4,56.66,4,3,226.64,1,56.66,1,2024,56.66,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2024-01-16,2,298.53,5,0,597.06,1,298.53,1,2024,119.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-07-12,3,331.46,6,4,994.38,1,331.46,7,2023,165.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-04-16,2,521.4,7,3,1042.8,1,521.4,4,2025,148.97,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-03-27,4,305.32,4,2,1221.28,1,305.32,3,2023,305.32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2023-07-17,5,111.7,9,0,558.5,1,111.7,7,2023,62.06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2023-09-29,1,479.76,1,0,479.76,1,479.76,9,2023,479.76,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2023-12-27,3,193.49,6,1,580.47,1,193.49,12,2023,96.74,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-12-16,2,426.22,7,2,852.44,1,426.22,12,2024,121.78,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2023-08-20,5,276.44,10,4,1382.2,1,276.44,8,2023,138.22,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2024-05-04,2,404.96,4,0,809.92,1,404.96,5,2024,202.48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2023-09-07,4,465.66,9,0,1862.64,1,465.66,9,2023,206.96,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2024-06-21,2,594.07,2,2,1188.14,1,594.07,6,2024,594.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2023-11-09,5,110.38,10,4,551.9,1,110.38,11,2023,55.19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024-05-31,1,596.24,4,3,596.24,1,596.24,5,2024,149.06,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024-07-22,2,306.24,4,0,612.48,1,306.24,7,2024,153.12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2025-02-27,3,503.39,5,1,1510.17,1,503.39,2,2025,302.03,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2023-02-06,1,131.61,2,1,131.61,1,131.61,2,2023,65.81,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-22,3,443.44,3,2,1330.32,1,443.44,10,2024,443.44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2023-01-23,1,408.13,3,3,408.13,1,408.13,1,2023,136.04,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2024-04-11,2,160.98,3,4,321.96,1,160.98,4,2024,107.32,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2023-01-12,5,643.89,8,1,3219.45,1,643.89,1,2023,402.43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2023-05-13,3,158.66,7,0,475.98,1,158.66,5,2023,68.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2024-04-13,2,143.82,6,3,287.64,1,143.82,4,2024,47.94,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2023-12-11,3,379.07,3,2,1137.21,1,379.07,12,2023,379.07,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2024-11-11,1,601.36,1,1,601.36,1,601.36,11,2024,601.36,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2024-09-06,2,142.08,4,4,284.16,1,142.08,9,2024,71.04,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2024-03-11,5,530.34,9,2,2651.7,1,530.34,3,2024,294.63,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2023-08-20,5,364.42,10,4,1822.1,1,364.42,8,2023,182.21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2025-06-18,4,578.28,5,0,2313.12,1,578.28,6,2025,462.62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-05-20,5,280.52,7,1,1402.6,1,280.52,5,2025,200.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2025-05-06,5,638.92,5,2,3194.6,1,638.92,5,2025,638.92,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2024-02-08,4,412.2,6,4,1648.8,1,412.2,2,2024,274.8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
2025-06-05,1,440.34,2,1,440.34,1,440.34,6,2025,220.17,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2024-09-07,1,627.15,5,3,627.15,1,627.15,9,2024,125.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2024-05-27,2,605.26,4,4,1210.52,1,605.26,5,2024,302.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-09,1,90.27,5,1,90.27,1,90.27,6,2024,18.05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2025-06-09,5,230.77,10,4,1153.85,1,230.77,6,2025,115.38,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2023-09-27,5,266.78,5,0,1333.9,1,266.78,9,2023,266.78,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-05-18,1,105.92,6,0,105.92,1,105.92,5,2023,17.65,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2024-04-04,3,589.3,6,4,1767.9,1,589.3,4,2024,294.65,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
2023-01-28,4,649.47,8,2,2597.88,1,649.47,1,2023,324.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-06-25,4,107.49,5,2,429.96,1,107.49,6,2024,85.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2023-05-31,3,669.06,7,1,2007.18,1,669.06,5,2023,286.74,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-10-14,3,69.65,7,3,208.95,1,69.65,10,2023,29.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2023-11-26,4,136.83,8,0,547.32,1,136.83,11,2023,68.42,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2024-09-06,1,304.11,2,4,304.11,1,304.11,9,2024,152.06,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2024-11-24,4,296.28,5,0,1185.12,1,296.28,11,2024,237.02,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2025-02-28,1,77.64,1,1,77.64,1,77.64,2,2025,77.64,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-07-20,1,243.71,6,2,243.71,1,243.71,7,2024,40.62,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2024-09-07,4,644.96,7,0,2579.84,1,644.96,9,2024,368.55,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2025-06-05,5,283.73,8,3,1418.65,1,283.73,6,2025,177.33,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2025-02-04,2,629.56,5,3,1259.12,1,629.56,2,2025,251.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2023-03-23,4,246.11,4,3,984.44,1,246.11,3,2023,246.11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2023-11-19,2,418.26,2,2,836.52,1,418.26,11,2023,418.26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2024-05-09,5,127.18,10,2,635.9,1,127.18,5,2024,63.59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024-08-27,3,586.21,4,4,1758.63,1,586.21,8,2024,439.66,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2024-04-06,3,267.45,5,3,802.35,1,267.45,4,2024,160.47,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2024-06-27,4,615.65,9,2,2462.6,1,615.65,6,2024,273.62,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2023-11-18,2,113.29,5,1,226.58,1,113.29,11,2023,45.32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2024-04-28,4,473.86,7,1,1895.44,1,473.86,4,2024,270.78,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2023-11-27,3,444.75,6,1,1334.25,1,444.75,11,2023,222.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2023-05-19,2,183.67,6,2,367.34,1,183.67,5,2023,61.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2023-12-24,1,483.38,6,2,483.38,1,483.38,12,2023,80.56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
